State,UnitID,InstitutionName,Control,TotalEnrollment,SFA1819,SFA1718_RV,SFA1617_RV,SFA1516_RV,SFA1415_RV,SFA1314_RV,SFA1213_RV,SFA1112_RV,SFA1011_RV,SFA0910_RV,IC2018_AY,IC2017_AY,IC2016_AY,IC2015_AY,IC2014_AY,IC2013_AY,IC2012_AY,IC2011_AY_RV,IC2010_AY_RV,IC2009_AY_RV,PercentUndergradAid
MS,,Alcorn State University,1,3173,6099,6739,8779,6406,7168,7210,7115,6564,6393,5668,7084,6888,6546,6386,6200,6108,5712,5247,4858,4498,88
MS,,Antonelli College-Hattiesburg,3,155,,10864,11122,5418,9673,10354,10285,5091,6001,9594,15980,15980,15980,15980,15980,15980,23250,14850,14850,10560,
MS,,Antonelli College-Jackson,3,193,,8551,10669,8648,9073,10577,7084,6353,8510,6375,15980,15980,15980,15980,15980,15980,15500,14850,14850,10920,
MS,,Belhaven University,2,2307,6989,6585,6236,6198,7480,6632,6803,7291,6174,5531,25300,24250,23016,21816,20780,19970,19200,18420,17700,16780,95
MS,,Blue Cliff College-Gulfport,3,324,4700,4102,4463,3931,3869,8628,8628,9654,6823,7959,,,,,,15770,16148,15468,15468,14344,92
MS,,Blue Mountain College,2,631,5623,5396,5623,4681,5928,4687,5520,2974,3115,2816,12584,11760,11212,10852,10534,9470,9230,9130,8920,8570,99
MS,,Board of Trustees-Mississippi State Institutions of Higher Learning,1,,,,,,,,,,,,,,,,,,,,,,
MS,,Chris Beauty College,3,106,,,,,,,,,,,,,,,,,,,,,100
MS,,Coahoma Community College,1,1895,,,,,,,,,,,3003,2803,2603,2440,2240,2240,2240,2040,2040,1840,99
MS,,Concorde Career College-Southaven,3,345,5147,5138,7506,7363,7360,,,,,,,,,,,,,,,,91
MS,,Copiah-Lincoln Community College,1,3094,4090,3476,3215,3154,2916,2904,2711,2873,3225,3329,3180,3180,2730,2730,2455,2350,2250,2250,2250,1820,90
MS,,Corinth Academy of Cosmetology,3,114,5833,6679,7189,4417,6389,,,7000,3500,3750,,,,,,,,,,,94
MS,,Delta Beauty College,3,15,6175,7654,7178,8972,,,,,,,,,,,,,,,,,100
MS,,Delta State University,1,3075,5930,6021,5708,5802,7072,7173,7011,4560,6465,5651,7246,6859,6418,6112,6562,6562,5724,5288,4851,4450,94
MS,,Delta Technical College,3,688,7204,8475,8308,8983,8044,9033,9187,9168,8225,6317,,,,,,,,,,,99
MS,,East Central Community College,1,2603,3472,3248,3304,3117,3296,3569,3852,4345,4398,3600,2870,2790,2290,2190,2170,2170,2070,1980,1980,1800,94
MS,,East Mississippi Community College,1,4000,4548,4257,4071,4230,4011,4422,4400,4585,4713,4791,3440,3240,2840,2840,2600,2600,2450,2450,2350,2000,92
MS,,Fosters Cosmetology College,3,27,5708,6985,8278,9617,10762,11206,,,,,,,,,,,,,,,100
MS,,Goshen School of Cosmetology,3,39,7250,8214,,,,,,,,,,,,,,,,,,,100
MS,,Hinds Community College,1,12521,3856,3946,4363,3442,3386,2875,2985,3580,3972,3408,3130,3080,2840,2600,2500,2260,2060,2060,2060,1710,89
MS,,Holmes Community College,1,5678,2442,2444,2378,2185,2154,2166,2151,2213,2280,2241,3110,3110,2740,2360,2288,2288,2138,2138,1938,1588,89
MS,,Institute of Health & Technology,3,139,4297,4132,7808,7114,7114,7114,7114,6700,6984,7026,,,,,,,,,,,90
MS,,Itawamba Community College,1,4930,3877,3627,3275,3694,3162,3632,3710,4227,4958,5060,3160,2840,2620,2420,2420,2220,2020,2020,1680,1680,97
MS,,Jackson State University,1,5331,6689,6782,6931,6706,7162,8076,7296,8731,8327,7082,8051,7621,7261,6886,6602,6348,5888,5050,5050,4634,98
MS,,Jones County Junior College,1,4496,3946,3982,4088,4394,4302,4331,4331,4418,4512,4661,3480,3480,3000,2722,2722,2722,2480,2380,2320,2120,80
MS,,KC's School of Hair Design,3,39,3296,4442,4579,3979,5525,9500,9500,9500,,,,,,,,,,,,,87
MS,,Magnolia College of Cosmetology,3,43,5939,5393,5985,6378,7095,6104,5580,5182,5854,5090,,,,,,,,,,,91
MS,,Meridian Community College,1,3494,2739,2358,2584,2621,2824,2692,3195,3288,2864,2946,3054,2964,2440,2430,2430,2410,2230,2230,2230,1780,92
MS,,Midwest Technical Institute-Ridgeland,3,582,8230,7951,7586,9296,7930,8061,9237,9200,,,,,,,,,,,,,98
MS,,Millsaps College,2,799,7396,6914,7467,6998,6941,7418,6608,6341,5940,6078,39910,38930,37110,35510,33982,32520,30974,29482,27812,26240,100
MS,,Mississippi College,2,3232,5720,5959,6000,5775,6011,5798,5686,5781,5692,6086,18026,17392,16740,16064,15458,14868,14430,14038,13550,13290,100
MS,,Mississippi College of Beauty Culture,3,63,7500,8554,3750,1895,5200,6100,6100,,,,,,,,,,,,,,47
MS,,Mississippi Community College Board,1,,,,,,,,,,,,,,,,,,,,,,
MS,,Mississippi Delta Community College,1,2373,,,,,,,,,,,3030,3030,2650,2520,2490,2450,2450,2330,2330,1920,89
MS,,Mississippi Gulf Coast Community College,1,8950,4868,4487,4898,4886,5228,5127,4885,4671,4795,4768,3670,3670,3272,3272,2732,2712,2712,2712,2712,2212,91
MS,,Mississippi Institute of Aesthetics Nails & Cosmetology,3,70,4896,2647,5777,7854,6371,7649,7215,6076,5084,5422,,,,,,,,,,,82
MS,,Mississippi State University,1,18490,6936,7297,6916,6725,6701,6713,6790,6100,6064,6060,8650,8318,7780,7502,7140,6772,6264,5805,5461,5151,95
MS,,Mississippi University for Women,1,2505,6573,5882,6026,5530,6591,5593,6315,6024,5423,5775,6940,6614,6065,5781,5640,5640,5316,4876,4644,4423,97
MS,,Mississippi Valley State University,1,1930,6838,5764,8063,7056,6866,7287,7417,5867,7353,4725,6550,6422,6116,5936,5916,5916,5703,5307,4831,4877,98
MS,,Northeast Mississippi Community College,1,3512,4405,4079,4454,3188,4488,3759,3644,3746,3555,2988,3596,3232,2732,2310,2301,2301,2130,2130,2130,1920,99
MS,,Northwest Mississippi Community College,1,7618,3409,3282,3368,3189,3876,3296,3412,2989,3040,2928,3000,3000,2800,2550,2550,2250,2250,1950,1950,1700,91
MS,,Pearl River Community College,1,4836,4508,5074,3692,3630,3462,4311,4220,4258,4242,3952,3500,3500,3080,2855,2855,2630,2380,2180,2180,1880,96
MS,,Rust College,2,846,6086,5388,7035,5627,5157,3168,5325,5139,4675,4415,9900,9700,9500,9500,9286,8900,8300,8100,7610,7870,100
MS,,Southeastern Baptist College,2,72,5000,,,,,,,,,,6025,5165,4790,4790,5130,4790,4790,4590,4550,4300,100
MS,,Southwest Mississippi Community College,1,2025,,,,,,,,,,,3280,3200,2800,2720,2620,2400,2090,2090,2090,1800,95
MS,,Strayer University-Mississippi,3,442,9401,,,1573,,,,,,,13380,13857,12975,12975,12975,15495,14985,14805,14085,,100
MS,,The Academy of Hair Design Six,3,51,5100,8471,7375,5679,4458,6500,,,1529,2912,,,,,,,,,,,100
MS,,Tougaloo College,2,726,8322,8586,8397,5961,6558,7765,6882,6646,6167,5450,10600,10600,10600,10608,10218,10227,10218,10218,9718,9718,100
MS,,Traxlers School of Hair,3,47,,,,,,,,,,,,,,,,,,,,,94
MS,,University of Mississippi,1,18007,9265,8672,8407,8385,7817,7577,7621,6601,6087,6446,8660,8300,7744,7444,7096,6760,6282,5790,5436,5106,86
MS,,University of Southern Mississippi,1,11920,6563,6738,7549,6267,7198,6953,6722,6370,7364,7308,8624,8218,7659,7334,6980,6744,6336,5834,5452,5498,93
MS,,Unlimited Cosmetology School,3,22,7786,8300,,,,,,,,,,,,,,,,,,,70
MS,,Vaughn Beauty College,3,,,,,,,,,,,,,,,,,,,,,,83
MS,,Wesley Biblical Seminary,2,0,,,,,,,,,,,,,,,,,,,,,
MS,,William Carey University,2,3249,7133,4968,4797,4659,4768,4867,5010,4855,4330,4246,12600,12300,11700,11700,11400,10800,10350,10350,10350,9750,99
FL,,Academy for Five Element Acupuncture,2,0,,,,,,,,,,,,,,,,,,,,,
FL,,Academy for Nursing and Health Occupations,2,466,8206,8292,8466,7236,8257,6371,7460,8116,7180,8080,,,,,,,,,,,95
FL,,Academy of Career Training,3,46,5462,5623,5623,5603,5603,5603,6247,3998,3998,4834,,,,,,,,,,,67
FL,,Academy of Cosmetology,3,119,11435,8389,7200,6272,5547,4978,2845,4000,5000,6026,,,,,,,,,,,81
FL,,Acupuncture and Massage College,3,29,5542,4917,6127,6856,6455,7600,6992,,9214,5727,10866,10765,10765,10425,10425,10425,,10275,10525,10465,91
FL,,Advance Science International College,3,9,4885,7110,4700,4989,4750,,9212,7576,7022,7263,,,,,,,,,,,41
FL,,AdventHealth University,2,1341,6950,6581,5614,8255,6315,6522,6029,5439,6180,7273,12240,14400,13480,13030,12430,11830,10780,10030,9580,9280,91
FL,,AI Miami International University of Art and Design,3,1342,7945,7633,7612,7739,8493,8715,8638,7646,7988,9871,17604,17698,17700,17700,17704,17704,17714,17704,17704,30550,87
FL,,Altierus Career College-Tampa,2,222,7408,6731,9079,8883,7654,9136,9185,13071,10052,8869,14650,12879,12879,11972,14940,15156,15336,15336,14328,13536,97
FL,,Ambiance Beauty & Barber Academy Inc,3,26,4002,4898,5543,5031,5543,2721,5268,2259,,,,,,,,,,,,,100
FL,,American Academy of Cosmetology,3,90,4919,6534,6523,6575,6790,5659,9037,8306,8482,8226,,,,,,,,,,,65
FL,,American Advanced Technicians Institute,3,66,4332,5324,5151,5702,5120,4666,4730,5141,4691,4045,,,,,,,,,,,96
FL,,American Beauty Schools,3,31,2609,2585,2072,,,,,,,,,,,,,,,,,,40
FL,,American College for Medical Careers,3,226,4841,5515,6558,6266,7811,8705,7594,,,,,,,,,,12976,14600,,,79
FL,,American Institute of Beauty,3,87,7127,8435,7998,7980,8132,9017,9208,8201,7001,7065,,,,,,,,,,,89
FL,,American Medical Academy,3,461,7900,8708,9500,10155,1741,,,,,,,,,,,,,,,,6
FL,,Amslee Institute,3,5,,,,,,,,,,,,,,,,,,,,,
FL,,Aparicio-Levy Technical College,1,294,,,,,,,,,,,,,,,2602,,,,,,71
FL,,Artistic Nails and Beauty Academy-Lakeland,3,159,5129,5607,6363,5812,6605,5814,5564,8776,9220,,,,,,,,,,,,72
FL,,Artistic Nails and Beauty Academy-Tampa,3,81,5756,5417,4568,5381,6043,9308,6228,9422,7395,8710,,,,,,,,,,,91
FL,,ASM Beauty World Academy,3,156,,,,,4360,5681,2532,2492,4749,4996,,,,,,,,,,,
FL,,ATA Career Education,3,265,9215,10751,10801,11462,11506,9654,9500,8192,6684,5601,12959,12625,12625,11725,11525,9925,9925,,,,100
FL,,Atlantic Institute of Oriental Medicine,2,35,,,,,,,,,,,,,,,,,,,,,
FL,,Atlantic Technical College,1,3991,,,,,,,,,,,,,,,,,,,,,17
FL,,Atlantis University,3,184,4500,4343,3729,3500,3500,,,,,,5400,5400,4928,4928,,,,,,,86
FL,,Ave Maria School of Law,2,0,,,,,,,,,,,,,,,,,,,,,
FL,,Ave Maria University,2,1087,6927,6734,6462,6747,6160,6465,7005,6283,5760,5783,20850,19970,19128,18479,17940,23000,21496,20090,18625,17745,100
FL,,Aveda Institute-South Florida,3,379,9776,8944,10349,9684,10424,7325,7125,7224,6843,8966,,,,,,,,,,,97
FL,,Aveda Institute-Tallahassee,3,484,8184,10395,9715,10137,10944,6657,7543,6561,7381,7899,,,,,,,,,,,90
FL,,Aviation Institute of Maintenance-Orlando,3,295,7517,10952,12764,10141,10068,10373,10699,11912,8894,9944,16757,16757,16757,17997,17997,18007,18007,13447,13447,,95
FL,,Aviator College of Aeronautical Science and Technology,3,317,3164,28901,15822,5485,18224,4915,1837,2515,3235,2750,74514,74514,71882,73132,74787,64900,63073,59850,,,27
FL,,Barry University,2,3483,6491,6277,6115,6416,7136,7492,7397,6397,6590,6571,30014,29850,28800,28800,28160,28160,28160,28160,27200,26400,100
FL,,Beacon College,2,400,9844,8551,7079,5835,4187,4009,3068,7516,5639,4043,39016,37788,36172,34680,33016,31496,29910,29050,28210,27400,60
FL,,Beauty Academy of South Florida,3,213,6983,7017,6487,6282,6724,5062,3856,4337,4111,,,,,,,,,,,,92
FL,,Beauty Schools of America-Hialeah,3,339,,5488,6632,6837,6942,7131,7128,6363,6860,6232,,,,,,,,,,,
FL,,Beauty Schools of America-Homestead,3,243,,3047,3720,3851,4738,5414,5345,7564,6142,6318,,,,,,,,,,,
FL,,Beauty Schools of America-Miami,3,201,,5091,5642,5895,6960,7087,7038,6652,6851,6637,,,,,,,,,,,
FL,,Beauty Schools of America-North Miami Beach,3,126,,6264,7572,7451,8574,7648,7634,7358,6077,5867,,,,,,,,,,,
FL,,Bellasa Professional Institute,3,,,,,,,,,,,,,,,,,,,,,,30
FL,,Bene's Career Academy,3,355,4792,5544,5881,6474,6474,5886,5156,5156,5367,6440,,,,,,,,,,,74
FL,,Bethune-Cookman University,2,3620,6885,6805,7041,7029,7876,7526,7813,6637,6587,7476,14814,14410,14410,14410,14410,14410,14410,13990,13452,12936,97
FL,,Big Bend Technical College,1,202,,,,,,,,,,,,,,,,,,,,,83
FL,,Boca Beauty Academy,3,98,3936,3391,4068,3828,3813,5333,2630,,,,,,,,,,,,,,55
FL,,Boca Beauty Academy-Parkland,3,140,4819,4106,3786,3157,,,,,,,,,,,,,,,,,68
FL,,Brewster Technical College,1,205,,,,,,,,,,,,,,,,,,,,,73
FL,,Broward College,1,40784,3284,3439,3405,3197,1087,1208,3059,4719,5211,4179,2830,1415,2753,2753,2542,2542,2494,2446,2272,2112,73
FL,,Cambridge College of Healthcare & Technology,3,463,11782,8424,11281,10705,8980,13660,12750,11667,13591,16795,15190,,,,,,,,,,100
FL,,Cambridge Institute of Allied Health & Technology,3,235,10648,8506,5980,5526,5731,5859,6887,4814,4814,2882,14837,,,,,,,,,,66
FL,,Cape Coral Technical College,1,335,,,,,,,,,,,,,,,,,,,,,67
FL,,Carlos Albizu University-Miami,2,137,3188,6286,8117,3625,3851,2870,5813,7456,4600,5250,12444,12444,12384,12384,12240,12048,12048,12048,12048,11724,100
FL,,CDA Technical Institute,3,245,9708,8517,10470,8354,13521,8503,10790,13153,12543,4410,,,,,,,,,,,77
FL,,Celebrity School of Beauty,3,190,8622,7455,7280,6764,5762,7659,2335,1958,1789,1882,,,,,,,,,,,98
FL,,Center for Neurosomatic Studies,3,22,,10856,2009,5240,,,,,,,,,,,,,,,,,
FL,,Chamberlain University-Florida,3,946,8150,9000,,12313,5500,17111,,8432,10000,8154,19375,19375,19230,18000,17280,17280,16960,16100,14820,13104,83
FL,,Charlotte Technical College,1,272,,,,,,,,,,,2909,2909,2909,2909,2909,2884,2884,3386,3134,2942,59
FL,,Chipola College,1,2081,,,,,,,2975,3650,3571,3913,3120,3120,3120,3120,3120,3120,3120,3100,2890,2650,84
FL,,City College-Altamonte Springs,2,168,8700,7416,8354,7869,8500,8747,9113,7246,11849,8868,14539,13695,13098,13068,12782,15840,14700,12460,12240,11280,100
FL,,City College-Fort Lauderdale,2,303,8378,8851,8506,8227,9151,9013,9345,7421,9082,8434,14539,13695,13098,13068,12782,15840,15020,13200,12240,11300,88
FL,,City College-Gainesville,2,190,7678,8882,8864,8467,8642,9065,9311,8365,8594,8699,14539,13695,13098,13068,12782,15840,15020,13200,12866,10620,100
FL,,City College-Hollywood,2,243,7708,6667,8409,7889,8167,8731,9285,8863,,,14539,13695,13098,13068,12782,15840,15020,,,,100
FL,,City College-Miami,2,173,8051,8407,7833,7878,9314,8344,8521,8411,7148,9050,14539,13695,13098,13068,12782,15840,15020,13200,12240,11200,97
FL,,College of Business and Technology-Cutler Bay,3,69,7300,7200,6000,6500,6500,6500,6500,6500,6500,6800,13052,13052,13052,17870,17870,18418,13070,12010,12010,12010,100
FL,,College of Business and Technology-Hialeah,3,182,8000,8000,7500,8000,7200,6500,6500,6500,4500,4500,13052,13052,13052,17440,13664,13664,13070,12086,11800,11800,100
FL,,College of Business and Technology-Main Campus,3,134,6800,7500,7500,8000,8500,4500,5000,5000,4500,4500,13052,13052,13052,17440,17440,17440,13070,11800,11800,11800,100
FL,,College of Business and Technology-Miami Campus,3,,,,,,,6816,6676,6500,6500,6500,13052,13052,13052,17870,17870,17870,13070,12236,11800,11800,
FL,,College of Business and Technology-Miami Gardens,3,,,7500,7500,7500,7500,6500,,,,,13052,13052,13052,17870,17870,20728,,,,,
FL,,College of Central Florida,1,6820,4733,4565,3690,4366,4434,4384,4314,5341,5065,4834,2570,2570,2570,2570,2570,2522,2522,2365,2190,2085,84
FL,,Compu-Med Vocational Careers Corp,3,304,,,,,,,,,,,,,,,,,,,,,93
FL,,Concorde Career Institute-Jacksonville,3,704,6810,7401,6374,8165,8154,8157,8149,8133,9440,10520,,,,,,,,,,,89
FL,,Concorde Career Institute-Miramar,3,559,7004,6418,5574,8465,8460,8453,8462,8457,8355,10159,,,,,,,,,,,89
FL,,Concorde Career Institute-Orlando,3,462,5733,5786,7149,8754,7953,7944,7948,7931,8680,8311,,,,,,,,,,,91
FL,,Concorde Career Institute-Tampa,3,488,5942,5890,6089,7792,7774,7764,7772,7762,9031,9107,,,,,,,,,,,94
FL,,Cortiva Institute-Florida,3,173,4695,4814,4060,3929,3764,3479,3546,2985,2529,6698,,,,,,,,,12265,11765,100
FL,,Cortiva Institute-Maitland,3,319,5990,7304,7198,7310,7010,7120,7403,6500,6895,6585,,,,,,,,,,,100
FL,,Cortiva Institute-Miami,3,109,,6410,6916,6940,6700,7266,7633,6373,5936,5825,,,,,,,,,,,
FL,,Cortiva Institute-Pompano,3,150,6525,6574,6289,6449,7004,7669,6982,5819,6196,5865,,,,,,,,,,,100
FL,,Cozmo Beauty School,3,46,9807,7921,6015,8900,9374,6809,6142,6202,10747,6503,,,,,,,,,,,74
FL,,D A Dorsey Technical College,1,117,,,,,,,,,,,,,,,,,,2103,,,44
FL,,Daytona College,3,259,5707,4442,4997,5111,4306,6743,7577,7833,7620,6763,,,,,,,,,,,94
FL,,Daytona State College,1,13737,3407,4356,4038,3452,3514,3344,3417,3533,4005,3864,3104,3109,3112,3282,3306,3321,3371,3134,2877,2666,71
FL,,DeVry University-Florida,3,585,9720,10555,7646,9012,8846,8672,8169,,,,17898,17732,19948,19568,16888,16010,,,,,100
FL,,Dragon Rises College of Oriental Medicine,2,0,,,,,,,,,,,,,,,,,,,,,
FL,,East West College of Natural Medicine,3,0,,6071,6355,,,,,,,,,10675,10675,,,,,,,,
FL,,Eastern Florida State College,1,15820,4142,4442,4860,4492,4670,4797,4773,3985,3875,3798,2496,2496,2496,2496,2496,2496,2458,2448,2256,2148,68
FL,,Eckerd College,2,2006,8244,8760,8065,8658,7805,7605,7420,8796,6896,7063,44540,43044,41538,40020,38668,37362,35926,34546,33228,32104,99
FL,,Edward Waters College,2,2906,5721,5404,5667,6281,7007,6517,6142,6925,6019,3242,13525,13525,13525,12525,12525,11525,11358,10994,10470,9990,100
FL,,Embry-Riddle Aeronautical University-Daytona Beach,2,5984,14818,12561,11795,12094,10940,13131,11955,9874,8863,11964,35814,34822,33886,33218,31948,31334,30720,29852,29728,28600,95
FL,,Embry-Riddle Aeronautical University-Worldwide,2,10466,5557,7710,6905,7891,7520,7995,5546,6458,5250,6525,9360,9000,8760,8520,8040,7800,7320,6960,5520,5340,49
FL,,Emerald Coast Technical College,1,225,,,,,,,,,,,,,,,,,,,,,95
FL,,Empire Beauty School-Lakeland,3,77,8382,8369,9751,,,,,,,,,,,,,,,,,,100
FL,,Empire Beauty School-Lauderhill,3,83,8965,8463,10393,9809,9978,8876,8782,8426,7861,11131,,,,,,,,,,,100
FL,,Empire Beauty School-Tampa,3,71,8015,8504,9249,,,,,,,,,,,,,,,,,,91
FL,,Empire Beauty School-West Palm,3,82,8320,8283,8943,7881,9065,7523,7383,7391,8226,11833,,,,,,,,,,,100
FL,,Erwin Technical College,1,904,,,,,,,,,,,,,,3019,3019,2904,2904,2887,2484,2543,71
FL,,Everglades University,2,1921,6232,7778,7391,7024,7084,8439,8783,13691,5227,12841,17600,17000,16400,16648,16000,15400,14800,14320,13720,13720,85
FL,,Faith Theological Seminary and Christian College,2,,,,,,,,,,,,,,,,,,,,,,0
FL,,First Coast Barber Academy,3,50,10946,1032,7442,8269,4041,3028,,,,,,,,,,,,,,,100
FL,,First Coast Technical College,1,364,,,,,,,,,,,,,,,,,,,,,56
FL,,Flagler College-St Augustine,2,2600,8485,7789,8064,7179,7596,7811,7066,6547,6365,5922,18950,18200,17500,16830,16180,16180,15340,14510,13860,13300,96
FL,,Flagler College-Tallahassee,2,396,,,,,,,,,,,,,,,,,,,,,
FL,,Flagler Technical Institute,1,88,,,,,,,,,,,,,,,,,,,,,64
FL,,Florida Academy,3,259,5215,5388,6703,6703,7068,7837,4209,4209,3174,,,,,,,,,,,,51
FL,,Florida Academy of Health & Beauty,3,43,4897,4303,6333,5611,4556,5631,4339,3829,3653,3804,,,,,,,,,,,100
FL,,Florida Agricultural and Mechanical University,1,8137,6038,6459,6227,6215,6440,6559,6709,6187,5856,6011,5785,5785,5785,5785,5785,5785,5785,5187,4635,3958,95
FL,,Florida Atlantic University,1,24376,6309,6167,6576,6551,6374,6231,5846,5699,6451,5190,4831,4831,4831,4831,4831,4790,4789,4264,3835,3349,82
FL,,Florida Barber Academy,3,69,7623,5376,5627,6810,6016,7439,7362,7437,8376,4727,,,,,,,,,,,92
FL,,Florida Career College,3,707,8496,8129,8413,12716,9788,,,,,,16684,16684,15240,15239,,,,,,,100
FL,,Florida Career College-Boynton Beach,3,458,8201,7478,8325,11189,11789,,,,,,16684,16684,15208,14568,,,,,,,97
FL,,Florida Career College-Hialeah,3,633,7683,7090,7308,10446,10887,,,,,,,,,,,,,,,,99
FL,,Florida Career College-Jacksonville,3,398,7471,6545,7227,9051,10556,,,,,,,16684,15240,15239,,,,,,,98
FL,,Florida Career College-Lauderdale Lakes,3,787,7123,1649,8101,9877,10257,,,,,,16684,16684,15240,15239,,,,,,,100
FL,,Florida Career College-Margate,3,460,8242,7362,7669,11585,9262,,,,,,,,,,,,,,,,99
FL,,Florida Career College-Miami,3,444,7634,7211,7522,6235,9357,12918,8361,9229,9168,8624,,,,,18184,18184,17644,16744,16744,16620,98
FL,,Florida Career College-Orlando,3,889,7455,7043,6895,9111,8281,,,,,,,,,,,,,,,,98
FL,,Florida Career College-Tampa,3,538,6914,6871,7112,9853,10262,,,,,,,,,,,,,,,,100
FL,,Florida Career College-West Palm Beach,3,764,7750,7303,7431,6168,9831,,,,,,,,,,,,,,,,98
FL,,Florida Coastal School of Law,3,0,,,,,,,,,,,,,,,,,,,,,
FL,,Florida College,2,508,5660,5548,5765,5592,5856,5334,5456,6207,5879,5769,17142,17142,16550,16074,15330,14490,13820,13180,12350,12150,99
FL,,Florida College of Integrative Medicine,3,0,,,,,,,,,,,,,,,,,,,,,
FL,,Florida Education Institute,3,268,6106,5538,4823,6919,5739,5420,4639,5216,4711,5876,,,,,,,,,,,83
FL,,Florida Gateway College,1,3385,6635,4567,4270,2539,2628,3019,2834,2892,3170,3241,3100,3100,3100,3100,3100,3100,3070,2923,2631,2448,80
FL,,Florida Gulf Coast University,1,13877,8630,8320,8563,8779,7567,7046,6715,6945,6861,6480,6118,6118,6118,6118,6118,6118,6068,5532,4991,4437,77
FL,,Florida Institute of Recording Sound and Technology,3,344,,,,,2694,,3338,6816,,,,,,,,,,,,,
FL,,Florida Institute of Technology,2,3660,8667,8610,8214,7756,7931,8183,7384,6581,7646,7297,41850,41240,40446,39290,37990,36020,36020,34990,32294,31520,93
FL,,Florida Institute of Technology-Online,2,1474,,,,,,,,,,,,,,,,,,,,,
FL,,Florida Institute of Ultrasound Inc,3,62,,,,,,,,,,,,,,,,,,,,,
FL,,Florida International Training Institute,3,91,1675,1400,1334,2413,2960,,,,,,,,,,,,,,,,98
FL,,Florida International University,1,48818,6069,6154,6126,5953,6709,5745,5241,5468,5202,5753,6556,6556,6556,6556,6497,6496,6417,5678,5102,4580,90
FL,,Florida Memorial University,2,1134,6722,7172,7284,7540,7869,8957,10855,9439,9831,9762,15536,15536,15536,15280,14776,14776,15000,14604,14024,13356,94
FL,,Florida National University-Main Campus,3,3818,12798,12449,11325,10625,9609,9983,8949,8971,9031,10010,13688,13250,13250,13250,13250,13250,13230,13170,13170,13170,95
FL,,Florida Panhandle Technical College,1,317,,,,,3500,,,,,,,,,,,,,,,,84
FL,,Florida Polytechnic University,1,1392,4834,2672,,,,,,,,,4940,4940,4940,4940,4940,,,,,,99
FL,,Florida School of Massage,3,90,5896,5177,6057,5868,6576,6229,6195,6087,5565,6086,,,,,,,,,,,88
FL,,Florida School of Traditional Midwifery,2,53,,,,,,,,,,,,,,,,,,,,,
FL,,Florida Southern College,2,2723,7437,7308,6733,7029,6188,6352,6759,12024,11150,9620,36348,34774,33150,31460,29990,28580,27200,26112,24662,22795,100
FL,,Florida SouthWestern State College,1,16556,3755,3278,3517,3602,3707,3589,4052,5138,3514,3346,3401,3401,3401,3401,3341,3281,2728,2728,2682,2606,74
FL,,Florida State College at Jacksonville,1,23413,3100,4739,1670,1702,1701,1866,2311,2647,3430,4448,2878,2878,2878,2830,2830,2830,2790,2708,2450,2553,71
FL,,Florida State University,1,32736,6725,7443,7732,7122,7314,6426,6848,6972,6765,6662,5656,5656,6507,6507,6507,6507,6402,5826,5238,4566,97
FL,,Florida Technical College,3,3950,7446,6224,6592,5608,9109,8972,8515,6204,6438,6033,13175,,,,,,,,,,80
FL,,Florida Vocational Institute,3,467,8540,8052,8198,6319,,,,,,,,,,,,,,,,,87
FL,,Fort Myers Technical College,1,1092,,,,,,,,,,,,,,,,,,,,,45
FL,,Fort Pierce Beauty Academy,3,21,9500,,2182,,,,,,,,,,,,,,,,,,100
FL,,Fortis College-Cutler Bay,3,302,10280,8705,8666,,,,,,,,15726,15669,,,,,,,,,92
FL,,Fortis College-Orange Park,3,431,8269,8560,10472,9621,10969,11276,9715,11941,9955,7651,15254,15213,14709,14322,14208,13493,12984,12440,,,98
FL,,Fortis Institute-Pensacola,3,572,6363,7724,9708,9849,9371,9438,9574,3082,5103,4312,14169,14420,14437,14454,12788,12618,12716,13730,12720,12125,97
FL,,Fortis Institute-Port Saint Lucie,3,400,7823,8291,10029,8182,3416,10479,9854,8969,9372,6138,16207,15732,14662,14300,15119,22747,,,,,100
FL,,Fred D. Learey Technical College,1,,,,,,,,,,,,,,,,2602,,,,,,
FL,,Fred K Marchman Technical College,1,215,,,,,,,,,,,,,,,,,,,,,55
FL,,Full Sail University,3,18577,12207,14118,13431,14194,13869,13397,10459,10106,12502,11741,24109,23694,23116,23117,22796,22088,21448,20907,21560,27985,81
FL,,Futura Career Institute,3,145,,,,,,,,,,,,,,9000,9000,9000,11000,,,,96
FL,,Future-Tech Institute,3,72,3318,,,,,,,,,,10230,7273,6840,6614,6279,6588,6588,6200,6200,,100
FL,,Gadsden Technical Institute,1,43,,5225,,,,,,,,,,,,,,,,,,,55
FL,,Galen College of Nursing-Tampa Bay,3,1303,7822,6707,7152,6266,6489,6675,7835,7178,8293,7994,,,,,,,,,,,92
FL,,George Stone Technical College,1,595,,,,,,,,,,,,,,,,,,,,,27
FL,,George T Baker Aviation Technical College,1,795,,,,,,,,,,,,,,,,,,2530,2469,2268,85
FL,,Global Medical & Technical Training Institute,3,18,7656,,,,,,,,,,,,,,,,,,,,95
FL,,Gulf Coast State College,1,5644,4329,4225,4008,4100,4253,4439,3645,3432,3299,3246,2370,2370,2370,2765,2765,2765,2765,2765,2569,2387,72
FL,,Gwinnett Institute,3,262,7059,5675,7839,,,,,,,,,,,,,,,,,,85
FL,,HCI College,3,404,9405,9500,11627,,,,,,,,21420,22575,,,,,,,,,100
